404,TRAVEL RENT A CAR,M,BULEVAR ARTIGAS 956,,,,PAYSANDU,PAYSANDU,099661346,,,,ociompi@hotmail.com,,,,-32.620800,-55.612700,,,,,,,,,404,5071051
15,AVIS RENT A CAR / BUDGET RENT A CAR,S,18 DE JULIO 1227,,,,FRAY BENTOS,RIO NEGRO,,,,,,,,,-32.620800,-55.612700,,,,,,,,,15,85421
28,MULTICAR RENT A CAR,S,ZORRILLA 1483,,,,FRAY BENTOS,RIO NEGRO,45623316,,,,,www.redmulticar.com,,,-32.620800,-55.612700,,,,,,,,,28,40637
382,CARIALE S.A.,M,ENRIQUE COTTENS 368,,,,RIVERA,RIVERA,094684754,,,094684754,carialerentacar@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,382,4355898
412,GEMA RENT A CAR,M,TABOBA S/N,,,,COSTA AZUL,ROCHA,44798064,,,098384860,gemarentacarlp@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,412,5328422
231,AUTONOMIA RENT A CAR,S,ARIES LOCAL 04,,,,LA PALOMA,ROCHA,44799722,,,,info@autonomiarentacar.com.uy,www.autonomiarentacar.com.uy,,,-32.620800,-55.612700,,,,,,,,,231,5024910
340,DEL FARO RENTA CAR,M,SARANDI S/N ESQUINA DINEGRI COSTA,,,,ROCHA,ROCHA,099333033,,,,delfarorentacar@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,340,692811
31,DOLLAR RENT A CAR,S,JOSE BATLLE Y ORDOÑEZ TERMINAL SALTO SHOPPING LOCAL 1,,,,SALTO,SALTO,47342347,,,,dollar.salto@adinet.com.uy,www.dollar.com.uy,,,-32.620800,-55.612700,,,,,,,,,31,87580
291,SALTO RENT A CAR S.R.L.,M,JUAN ANTONIO LAVALLEJA 151,,,,SALTO,SALTO,47335666,,,098647470,saltorentacar@vera.com.uy,www.saltorentacar.com.uy,,,-32.620800,-55.612700,,,,,,,,,291,107548
61,THRIFTY CAR RENTAL,S,BLANDENGUES 520,,,,SALTO,SALTO,47340051,,,,javier.franco@thrifty.com.uy,www.thrifty.com.uy,,,-32.620800,-55.612700,,,,,,,,,61,2402653
326,TRAVEL RENT A CAR,M,RUTA 3 KILOMETRO 494,,,,SALTO,SALTO,099661346,,,,ociompi@hotmail.com,,,,-32.620800,-55.612700,,,,,,,,,326,542731
212,EUROPCAR,S,26 DE AGOSTO 610,,,,SAN JOSE,SAN JOSE,094404570,,,,reservas@europcar.com.uy,,,,-32.620800,-55.612700,,,,,,,,,212,2912578
28,MULTICAR RENT A CAR,S,GUAYCURU Y CALLE 17 METROS,,,,SAN JOSE,SAN JOSE,,,,095885751,,www.redmulticar.com,,,-32.620800,-55.612700,,,,,,,,,28,40617
246,VIVACAR,M,RUTA 3 346,,,,SAN JOSE,SAN JOSE,26061005,,,097442234,gabriela@douradomotors.com,www.vivacar.com.uy,,,-32.620800,-55.612700,,,,,,,,,246,13791
402,MARTIN BERGER S.R.L,M,TOMAS GOMENSORO 1188,,,,DOLORES,SORIANO,45343232,,,099534929,tallermartinberger@hotmail.com,,,,-32.620800,-55.612700,,,,,,,,,402,4898021
434,NO DECLARA,M,EDUARDO BOTINELLI 1231,,,,DOLORES,SORIANO,099892050,,,,nanogauthier@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,434,6372091
445,NO DECLARA,M,18 DE JULIO 1290,,,,DOLORES,SORIANO,45344414,,,098389271,estudiosolarimos@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,445,6826199
259,URURENT,S,RUTA 21 KILOMETRO 318,,,,DOLORES,SORIANO,,,,,info@ururent.com.uy,www.ururent.com.uy,,,-32.620800,-55.612700,,,,,,,,,259,2826864
15,AVIS RENT A CAR / BUDGET RENT A CAR,S,COLON 260,,,,MERCEDES,SORIANO,45324794,,,,,www.avis.com.uy,,,-32.620800,-55.612700,,,,,,,,,15,85805
28,MULTICAR RENT A CAR,S,TOMAS GOMEZ 363,,,,MERCEDES,SORIANO,45325324,,,,,www.redmulticar.com,,,-32.620800,-55.612700,,,,,,,,,28,120803
83,AUTO NORTE RENT A CAR,M,FELIPE ESQUIVEL 2,,,,TACUAREMBO,TACUAREMBO,46322707,,,099830205,autonorte-ltda@hotmail.com,www.autonorte.com.uy,,,-32.620800,-55.612700,,,,,,,,,83,11907
15,AVIS RENT A CAR / BUDGET RENT A CAR,S,25 DE AGOSTO 224,,,,TACUAREMBO,TACUAREMBO,46320257,,,,tacuarembo@avis.com.uy,www.avis.com.uy,,,-32.620800,-55.612700,,,,,,,,,15,122264
28,MULTICAR RENT A CAR,S,GENERAL VENANCIO FLORES 333,,,,TACUAREMBO,TACUAREMBO,46328462,,,,,www.redmulticar.com,,,-32.620800,-55.612700,,,,,,,,,28,564045
444,PUNTO CAR,M,CONSEJAL CATALOGNE 181,,,,TACUAREMBO,TACUAREMBO,,,,096110672,puntocarrentacar@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,444,6825711
403,VIAL-CAR,M,AVELINO MIRANDA 1171,,,,TREINTA Y TRES,TREINTA Y TRES,092689922,,,099680022,vialcarsrl@adinet.com.uy,,,,-32.620800,-55.612700,,,,,,,,,403,5038169
12,HOTEL RADISSON COLONIA DEL SACRAMENTO,M,WASHINGTON BARBOT 283,,,,COLONIA DEL SACRAMENTO,COLONIA,45230460,45230464,,,reservas@radissoncolonia.com,www.radissoncolonia.com,,,-32.620800,-55.612700,,,,,,,,,12,194803
62,ROYAL HOTEL,M,GRAL. FLORES 340,,,,COLONIA DEL SACRAMENTO,COLONIA,45223139,,,092251677,reservas@hotelroyal.com.uy,www.hotelroyal.com.uy,,,-32.620800,-55.612700,,,,,,,,,62,6792931
65,CONSORCIO PLAZA DE TOROS,M,AV MIHANOVICH 252,,,,REAL DE SAN CARLOS,COLONIA,099984568,,,,comercial@consorcioplazadetoros.uy,,,,-32.620800,-55.612700,,,,,,,,,65,6953580
45,AGROLAND S.A.,M,RUTA 9 S/N,,,,GARZON,MALDONADO,42244040,,,,reservas@experienciasgarzon.com,www.bodegagarzon.com,,,-32.620800,-55.612700,,,,,,,,,45,5122872
61,NARBONA,M,CERRO EGUZQUIZA - PADRON 20988,,,,LA BARRA,MALDONADO,091034100,,,,info.pde@narbona.com,,,,-32.620800,-55.612700,,,,,,,,,61,6385747
19,LAS VERTIENTES,M,CAMINO LOS CEIBOS S/N,,,,MALDONADO,MALDONADO,29159012,,,,cravmouralid@cernicchidroyasoc.com.uy,,,,-32.620800,-55.612700,,,,,,,,,19,1282709
35,PUNTA DEL ESTE CONVENTION & EXHIBITION CENTER,M,PEDRAGOSA  SIERRA S/N,,,,MALDONADO,MALDONADO,42477477,,,099709414,aabulafia@centrodeconvenciones.com.uy,www.centrodeconvenciones.com.uy,,,-34.000000,-54.000000,,,,,,,,,35,4430895
63,MUSEO DE ARTE CONTEMPORANEO ATCHUGARRY,M,RUTA 104 KM 4.5,,,,MANANTIALES,MALDONADO,42775563,,,095685999,administracion@macamuseo.org,www.macamuseo.org,,,-32.620800,-55.612700,,,,,,,,,63,6807519
28,ARGENTINO HOTEL,M,RAMBLA DE LOS ARGENTINOS S/N,,,,PIRIAPOLIS,MALDONADO,44322791,,,092100222,reservas@argentinohotel.com,www.argentinohotel.com,,,-32.620800,-55.612700,,,,,,,,,28,3830927
13,SOLANAS VACATION CONVENTION CENTER,M,RUTA GENERAL LIBER SEREGNI S/N,,,,PORTEZUELO,MALDONADO,27113800,,,,eventos@gruposolanas.com,www.solanasvacation.com.ar,,,-32.620800,-55.612700,,,,,,,,,13,307517
27,CLUB HOTEL CASA PUEBLO S.A.,M,RUTA PANORAMICA S/N,,,,PUNTA BALLENA,MALDONADO,42578611,,,,reservas@clubhotelcasapueblo.com,www.clubhotelcasapueblo.com,,,-32.620800,-55.612700,,,,,,,,,27,2879758
43,BARRADAS PARQUE HOTEL & SPA,M,RIO BRANCO Y FRANCIA PARADA 9,,,,PUNTA DEL ESTE,MALDONADO,42494444,,,094144760,dario.moreira@chic.com.uy,www.hotelbarradas.com.uy,,,-32.620800,-55.612700,,,,,,,,,43,5042560
1,CONRAD RESORT Y CASINO PUNTA DEL ESTE,M,RAMBLA WILLIMAN PARADA 4,,,,PUNTA DEL ESTE,MALDONADO,42481881,,,,baluma@conrad.com.uy,www.conrad.com.uy,,,-32.620800,-55.612700,,,,,,,,,1,108427
23,ESTANCIA SIGLO XX,M,RUTA 9 KILOMETRO 123700,,,,PUNTA DEL ESTE,MALDONADO,098640788,,,,info@estanciasigloxx.com,www.estanciasigloxx.com,www.posadasigloxx.com,,-34.440081,-55.033129,,,,,,,,,23,2401532
44,THE GRAND HOTEL,M,RAMBLA LORENZO BATLLE PACHECO Y AVENIDA DEL MAR PARADA 10 - PLAYA BRAVA,,,,PUNTA DEL ESTE,MALDONADO,42491234,,,091850100,info@puntagrand.com,www.puntagrand.com,,,-32.620800,-55.612700,,,,,,,,,44,5045260
64,ANTEL ARENA,M,DAMASO ANTONIO LARRAÑAGAS/N ENTRE JOSE PEDRO VARELA Y JOSE SERRATO,,,,MONTEVIDEO,MONTEVIDEO,092866767,,,,comercial@antelarena.com.uy,www.antelarena.com.uy,,,-32.620800,-55.612700,,,,,,,,,64,6850417
21,DAZZLER BY WYNDHAM MONTEVIDEO,M,21 DE SETIEMBRE 2752,,,,MONTEVIDEO,MONTEVIDEO,27160000,,,095786444,reservas@dazzlermontevideo.com,www.dazzlermontevideo.com,,,-32.620800,-55.612700,,,,,,,,,21,2085831
56,HOTEL COSTANERO,M,RAMBLA REPUBLICA DE PERU 1371,,,,MONTEVIDEO,MONTEVIDEO,27068607,,,,info@costanero.uy,www.costanero.uy,,,-32.620800,-55.612700,,,,,,,,,56,6112344
16,HOTEL COTTAGE,M,MIRAFLORES 1360,,,,MONTEVIDEO,MONTEVIDEO,26001111,,,096601011,hotel@hotelcottage.com.uy,www.hotelcottage.com.uy,,,-32.620800,-55.612700,,,,,,,,,16,1057076
15,HOTEL ESPLENDOR BY WYNDHAM MONTEVIDEO CERVANTES,M,SORIANO 868,,,,MONTEVIDEO,MONTEVIDEO,29001900,095738806,,,reservas@esplendorcervantes.com,www.esplendorcervantes.com,,,-34.908150,-56.197200,,,,,,,,,15,1033289
18,HOTEL HOLIDAY INN,M,COLONIA 823,,,,MONTEVIDEO,MONTEVIDEO,29020001,,,095573315,reservas@himontevideo.com.uy,www.ihg.com,,,-32.620800,-55.612700,,,,,,,,,18,1208373
36,HYATT CENTRIC MONTEVIDEO,M,RAMBLA REPUBLICA DEL PERU 1479,,,,MONTEVIDEO,MONTEVIDEO,26211234  3037,,,093431748,german.duarte@hyatt.com,www.hyattcentricmontevideo.com,,,-34.000000,-56.138450,,,,,,,,,36,4583291
49,INTENDENCIA DE MONTEVIDEO,M,18 DE JULIO 1360,,,,MONTEVIDEO,MONTEVIDEO,1950 INT 4190 4191,,,,,,,,-32.620800,-55.612700,,,,,,,,,49,5366448
60,LA CALANDRIA,M,TOMAS GOMENSORO 2906,,,,MONTEVIDEO,MONTEVIDEO,099349337,,,,informes@lacalandria.com.uy,www.lacalandria.com.uy,,,-32.620800,-55.612700,,,,,,,,,60,6385259
5,LABORATORIO TECNOLOGICO DEL URUGUAY,M,AVENIDA ITALIA 6201,,,,MONTEVIDEO,MONTEVIDEO,26013724,,,,eventos@latu.org.uy,www.latu.org.uy,,,-32.620800,-55.612700,,,,,,,,,5,108564
11,NH COLUMBIA,M,RAMBLA GRAN BRETAÑA 473,,,,MONTEVIDEO,MONTEVIDEO,29160001,,,,nhmontevideocolumbia@nh-hotels.com,www.nh-hotels.com,,,-32.620800,-55.612700,,,,,,,,,11,163448
10,PALLADIUM BUSSINES HOTEL,M,TOMAS DE TEZANOS 1146,,,,MONTEVIDEO,MONTEVIDEO,26288484,,,094632342,administracion@palladiumhotel.com.uy,www.palladiumhotel.com.uy,,,-34.901600,-56.132300,,,,,,,,,10,112130
2,RADISSON MONTEVIDEO VICTORIA PLAZA HOTEL,M,PLAZA INDEPENDENCIA 759,,,,MONTEVIDEO,MONTEVIDEO,29020111,,,098073008,congresos@radisson.com.uy,www.radisson.com/montevideouy,,,-32.620800,-55.612700,,,,,,,,,2,108439
32,REGENCY WAY MONTEVIDEO HOTEL,M,AVENIDA RIVERA 3377,,,,MONTEVIDEO,MONTEVIDEO,26287777,,,095757280,eventos@regencyway.com.uy,www.regencyway.com.uy,,,-32.620800,-55.612700,,,,,,,,,32,4288947
50,VIVALDI HOTEL MONTEVIDEO,M,BLANCA DEL TABARE 2903,,,,MONTEVIDEO,MONTEVIDEO,27140000,,,096434964,administracion@vivaldihotel.uy,www.vivaldihotel.uy,,,-34.000000,-56.000000,,,,,,,,,50,5368025
55,EVENTOS,M,19 DE ABRIL 958,,,,PAYSANDU,PAYSANDU,47232295,,,095957411,gerencia@ghpaysandu.com,www.grandhotelpaysandu.com.uy,,,-32.620800,-55.612700,,,,,,,,,55,6111688
57,HOTEL SALINAS DEL ALMIRON,M,RUTA 90 KM 82.300,,,,TERMAS DEL ALMIRON,PAYSANDU,,,,094209209,gumansky@salinasdelalmiron.com,www.salinasdelalmiron.com,,,-32.620800,-55.612700,,,,,,,,,57,6231517
